"","county","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","category","sale.dollars","sale.volume","sale.dollars.capita","sale.volume.capita"
"392","Hamilton",92.2,22,3,32408,15227,14213,97,0,387,0,369,161,"Tequila",40711,2702,2.67360609443751,0.177447954291719
"393","Hamilton",92.2,22,3,32408,15227,14213,97,0,387,0,369,161,"Vodka",176283,19101,11.5770013791292,1.25441649701189
"394","Hamilton",92.2,22,3,32408,15227,14213,97,0,387,0,369,161,"Gin",14333,1313,0.941288500689565,0.0862284100610757
"395","Hamilton",92.2,22,3,32408,15227,14213,97,0,387,0,369,161,"Schnapps",33180,2549,2.17902410192421,0.167400013134564
"396","Hamilton",92.2,22,3,32408,15227,14213,97,0,387,0,369,161,"Amaretto",2420,281,0.158928219609903,0.0184540618637946
"397","Hamilton",92.2,22,3,32408,15227,14213,97,0,387,0,369,161,"Whisky",325369,24414,21.3678991265515,1.60333617915545
"398","Hamilton",92.2,22,3,32408,15227,14213,97,0,387,0,369,161,"Misc",63166,4315,4.14828922309056,0.283378209758981
"399","Hamilton",92.2,22,3,32408,15227,14213,97,0,387,0,369,161,"Rum",114379,8383,7.51159125238064,0.550535233466868
"400","Hamilton",92.2,22,3,32408,15227,14213,97,0,387,0,369,161,"Brandy",32921,1999,2.16201484205687,0.131279963223222
"401","Hancock",92.7,19.9,1.8,31848,11006,10661,86,19,40,9,34,157,"Amaretto",1144,98,0.103943303652553,0.00890423405415228
"402","Hancock",92.7,19.9,1.8,31848,11006,10661,86,19,40,9,34,157,"Schnapps",13356,1247,1.21351989823733,0.11330183536253
"403","Hancock",92.7,19.9,1.8,31848,11006,10661,86,19,40,9,34,157,"Brandy",7079,642,0.643194621115755,0.0583318190078139
"404","Hancock",92.7,19.9,1.8,31848,11006,10661,86,19,40,9,34,157,"Gin",3281,312,0.298110121751772,0.0283481737234236
"405","Hancock",92.7,19.9,1.8,31848,11006,10661,86,19,40,9,34,157,"Tequila",10737,776,0.975558786116664,0.0705069961838997
"406","Hancock",92.7,19.9,1.8,31848,11006,10661,86,19,40,9,34,157,"Whisky",118144,10089,10.7345084499364,0.916681809921861
"407","Hancock",92.7,19.9,1.8,31848,11006,10661,86,19,40,9,34,157,"Distilled Spirits",1086,49,0.0986734508449936,0.00445211702707614
"408","Hancock",92.7,19.9,1.8,31848,11006,10661,86,19,40,9,34,157,"Misc",15210,1065,1.3819734690169,0.0967654006905324
"409","Hancock",92.7,19.9,1.8,31848,11006,10661,86,19,40,9,34,157,"Vodka",62175,7157,5.64919135017263,0.650281664546611
"410","Hancock",92.7,19.9,1.8,31848,11006,10661,86,19,40,9,34,157,"Rum",47115,3334,4.28084681083046,0.302925676903507
"411","Hardin",91.7,20.4,3.4,30218,17324,16615,215,35,118,0,120,221,"Gin",28837,2382,1.6645693835142,0.137497113830524
"412","Hardin",91.7,20.4,3.4,30218,17324,16615,215,35,118,0,120,221,"Tequila",54986,3693,3.17397829600554,0.213172477487878
"413","Hardin",91.7,20.4,3.4,30218,17324,16615,215,35,118,0,120,221,"Schnapps",52218,3899,3.01419995382129,0.225063495728469
"414","Hardin",91.7,20.4,3.4,30218,17324,16615,215,35,118,0,120,221,"Whisky",536201,36671,30.9513391826368,2.11677441699377
"415","Hardin",91.7,20.4,3.4,30218,17324,16615,215,35,118,0,120,221,"Brandy",22558,1657,1.30212422073424,0.0956476564303856
"416","Hardin",91.7,20.4,3.4,30218,17324,16615,215,35,118,0,120,221,"Rum",192917,13619,11.1358231355345,0.786134841837913
"417","Hardin",91.7,20.4,3.4,30218,17324,16615,215,35,118,0,120,221,"Misc",97965,5777,5.65487185407527,0.333468021242207
"418","Hardin",91.7,20.4,3.4,30218,17324,16615,215,35,118,0,120,221,"Vodka",265031,27389,15.2984876471946,1.58098591549296
"419","Hardin",91.7,20.4,3.4,30218,17324,16615,215,35,118,0,120,221,"Amaretto",6227,675,0.359443546525052,0.0389632879242669
"420","Hardin",91.7,20.4,3.4,30218,17324,16615,215,35,118,0,120,221,"Distilled Spirits",8732,730,0.50404063726622,0.0421380743477257
"421","Harrison",91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,"Rum",80717,6053,5.6307638646669,0.422253226369027
"422","Harrison",91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,"Misc",38385,2413,2.67771189396582,0.168329264039065
"423","Harrison",91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,"Vodka",78350,7947,5.46564352982211,0.554377397976979
"424","Harrison",91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,"Whisky",191314,12804,13.3459365190094,0.893198465294733
"425","Harrison",91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,"Distilled Spirits",2910,154,0.202999651203348,0.0107429368678061
"426","Harrison",91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,"Brandy",6310,544,0.440181374258807,0.0379490756888734
"427","Harrison",91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,"Gin",5729,547,0.399651203348448,0.0381583536798047
"428","Harrison",91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,"Schnapps",27755,2424,1.93617021276596,0.16909661667248
"429","Harrison",91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,"Amaretto",1108,124,0.0772933379839554,0.0086501569584932
"430","Harrison",91,17.4,2.8,32019,14335,13978,7,66,44,7,35,198,"Tequila",22122,1547,1.54321590512731,0.107917683990234
"431","Henry",92,18.8,4.9,29894,19941,18325,419,58,528,11,246,354,"Brandy",39222,2340,1.9669023619678,0.117346171205055
"432","Henry",92,18.8,4.9,29894,19941,18325,419,58,528,11,246,354,"Gin",24161,2116,1.2116242916604,0.106113033448674
"433","Henry",92,18.8,4.9,29894,19941,18325,419,58,528,11,246,354,"Rum",132003,9054,6.61967805024823,0.45403941627802
"434","Henry",92,18.8,4.9,29894,19941,18325,419,58,528,11,246,354,"Misc",99507,5203,4.99007070859034,0.260919713153804
"435","Henry",92,18.8,4.9,29894,19941,18325,419,58,528,11,246,354,"Whisky",391370,24298,19.6263978737275,1.2184945589489
"436","Henry",92,18.8,4.9,29894,19941,18325,419,58,528,11,246,354,"Schnapps",52435,3928,2.62950704578507,0.196981094227973
"437","Henry",92,18.8,4.9,29894,19941,18325,419,58,528,11,246,354,"Tequila",47377,3100,2.37585878341106,0.155458602878492
"438","Henry",92,18.8,4.9,29894,19941,18325,419,58,528,11,246,354,"Vodka",232506,21220,11.6596961035053,1.06413921067148
"439","Henry",92,18.8,4.9,29894,19941,18325,419,58,528,11,246,354,"Distilled Spirits",8180,354,0.410210119853568,0.0177523694899955
"440","Henry",92,18.8,4.9,29894,19941,18325,419,58,528,11,246,354,"Amaretto",2498,293,0.125269545158217,0.0146933453688381
"441","Howard",88.9,13.2,3.7,29845,9430,9271,31,0,24,0,13,91,"Vodka",141754,15683,15.0322375397667,1.66309650053022
"442","Howard",88.9,13.2,3.7,29845,9430,9271,31,0,24,0,13,91,"Rum",137195,9755,14.5487804878049,1.03446447507953
"443","Howard",88.9,13.2,3.7,29845,9430,9271,31,0,24,0,13,91,"Gin",11934,965,1.26553552492047,0.102332979851538
"444","Howard",88.9,13.2,3.7,29845,9430,9271,31,0,24,0,13,91,"Schnapps",76859,6029,8.15047720042418,0.639342523860021
"445","Howard",88.9,13.2,3.7,29845,9430,9271,31,0,24,0,13,91,"Amaretto",2637,303,0.279639448568399,0.0321314952279958
"446","Howard",88.9,13.2,3.7,29845,9430,9271,31,0,24,0,13,91,"Misc",65745,3818,6.97189819724284,0.404878048780488
"447","Howard",88.9,13.2,3.7,29845,9430,9271,31,0,24,0,13,91,"Distilled Spirits",1727,81,0.183138918345705,0.00858960763520679
"448","Howard",88.9,13.2,3.7,29845,9430,9271,31,0,24,0,13,91,"Brandy",31322,2852,3.32152704135737,0.302439024390244
"449","Howard",88.9,13.2,3.7,29845,9430,9271,31,0,24,0,13,91,"Whisky",250703,18694,26.5856839872747,1.98239660657476
"450","Howard",88.9,13.2,3.7,29845,9430,9271,31,0,24,0,13,91,"Tequila",27531,1780,2.91951219512195,0.188759278897137
"451","Humboldt",93.1,19.9,3.9,30527,9607,9416,15,19,28,0,4,125,"Misc",53489,3511,5.56771104403039,0.365462683459977
"452","Humboldt",93.1,19.9,3.9,30527,9607,9416,15,19,28,0,4,125,"Distilled Spirits",2725,124,0.283647340480899,0.0129072551264703
"453","Humboldt",93.1,19.9,3.9,30527,9607,9416,15,19,28,0,4,125,"Rum",103578,7459,10.7815134797543,0.776413032164047
"454","Humboldt",93.1,19.9,3.9,30527,9607,9416,15,19,28,0,4,125,"Amaretto",3304,374,0.343915894660144,0.0389299469137088
"455","Humboldt",93.1,19.9,3.9,30527,9607,9416,15,19,28,0,4,125,"Whisky",260933,19343,27.160716144478,2.01342770896222
"456","Humboldt",93.1,19.9,3.9,30527,9607,9416,15,19,28,0,4,125,"Vodka",121886,12742,12.6872072447174,1.32632455501197
"457","Humboldt",93.1,19.9,3.9,30527,9607,9416,15,19,28,0,4,125,"Brandy",13430,1197,1.39793900281045,0.124596648277298
"458","Humboldt",93.1,19.9,3.9,30527,9607,9416,15,19,28,0,4,125,"Tequila",29102,2016,3.02924950556886,0.209846986572291
"459","Humboldt",93.1,19.9,3.9,30527,9607,9416,15,19,28,0,4,125,"Gin",7877,720,0.81992297283231,0.0749453523472468
"460","Humboldt",93.1,19.9,3.9,30527,9607,9416,15,19,28,0,4,125,"Schnapps",27901,1897,2.90423649422296,0.197460185281566
"461","Ida",93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,"Tequila",14845,818,2.10836528902145,0.116176679448942
"462","Ida",93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,"Distilled Spirits",1335,67,0.189603749467405,0.00951569379349524
"463","Ida",93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,"Brandy",8360,720,1.18733134497941,0.102258201959949
"464","Ida",93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,"Gin",10263,897,1.45760545377077,0.127396676608436
"465","Ida",93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,"Misc",36320,1900,5.15835818775742,0.269848032949865
"466","Ida",93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,"Amaretto",1895,248,0.269137906547365,0.0352222695639824
"467","Ida",93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,"Rum",79841,5452,11.3394404203948,0.774321829285613
"468","Ida",93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,"Schnapps",28467,2122,4.04303365999148,0.301377645220849
"469","Ida",93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,"Whisky",224072,15710,31.8238886521801,2.23121715665388
"470","Ida",93.3,19,3.6,29776,7041,6885,6,56,22,0,21,51,"Vodka",70136,6992,9.96108507314302,0.993040761255503
"471","Iowa",92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,"Amaretto",2198,274,0.134631875535955,0.0167830454489771
"472","Iowa",92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,"Tequila",18281,1386,1.11974764179836,0.0848952590959206
"473","Iowa",92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,"Brandy",14560,1324,0.891828984441994,0.0810976356731594
"474","Iowa",92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,"Rum",76899,6163,4.71021683204704,0.377496018620605
"475","Iowa",92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,"Schnapps",39788,3513,2.43709420556168,0.215178243292907
"476","Iowa",92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,"Gin",8470,739,0.518804361141737,0.0452652211196864
"477","Iowa",92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,"Misc",36873,2658,2.25854465270121,0.162807791253216
"478","Iowa",92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,"Vodka",134843,14850,8.25940218057087,0.909592061742007
"479","Iowa",92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,"Whisky",260797,20105,15.974335415901,1.23147127281637
"480","Iowa",92.1,18.6,1.8,31660,16326,15972,105,8,26,10,49,156,"Distilled Spirits",2298,123,0.140757074604925,0.00753399485483278
"481","Jackson",91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,"Whisky",463208,33861,23.7189820267295,1.73388294331507
"482","Jackson",91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,"Gin",17890,1584,0.916073531670848,0.081110143888576
"483","Jackson",91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,"Misc",95635,6045,4.89707614317169,0.309539658968713
"484","Jackson",91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,"Amaretto",5686,754,0.291156741256593,0.0386092477853449
"485","Jackson",91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,"Distilled Spirits",3018,136,0.154539402939219,0.00696400225305955
"486","Jackson",91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,"Vodka",208075,21046,10.6546674176865,1.07767934866097
"487","Jackson",91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,"Tequila",37510,2500,1.92073326847253,0.128014747298889
"488","Jackson",91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,"Brandy",22715,1916,1.1631419939577,0.0981105023298684
"489","Jackson",91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,"Schnapps",102001,7738,5.22305289569358,0.396231245839521
"490","Jackson",91.2,16.5,4.8,30949,19529,18947,70,15,78,120,33,266,"Rum",188039,12474,9.6287060269343,0.638742383122536
"491","Jasper",92.4,17.9,4.9,30841,36715,35174,550,71,191,41,74,614,"Vodka",390391,39259,10.6330110309138,1.06929048072995
"492","Jasper",92.4,17.9,4.9,30841,36715,35174,550,71,191,41,74,614,"Tequila",97579,6677,2.65774206727496,0.181860275091924
"493","Jasper",92.4,17.9,4.9,30841,36715,35174,550,71,191,41,74,614,"Rum",253878,19340,6.91483045076944,0.52676017976304
"494","Jasper",92.4,17.9,4.9,30841,36715,35174,550,71,191,41,74,614,"Brandy",50335,2949,1.3709655454174,0.0803213945253983
"495","Jasper",92.4,17.9,4.9,30841,36715,35174,550,71,191,41,74,614,"Amaretto",8886,1139,0.242026419719461,0.0310227427481956
"496","Jasper",92.4,17.9,4.9,30841,36715,35174,550,71,191,41,74,614,"Gin",33405,2898,0.909846111943347,0.078932316491897
"497","Jasper",92.4,17.9,4.9,30841,36715,35174,550,71,191,41,74,614,"Schnapps",59396,4886,1.61775840936947,0.133079122974261
"498","Jasper",92.4,17.9,4.9,30841,36715,35174,550,71,191,41,74,614,"Distilled Spirits",22410,1417,0.61037723001498,0.0385945798719869
"499","Jasper",92.4,17.9,4.9,30841,36715,35174,550,71,191,41,74,614,"Misc",149406,8923,4.06934495437832,0.243034182214354
"500","Jasper",92.4,17.9,4.9,30841,36715,35174,550,71,191,41,74,614,"Whisky",663642,44416,18.0755004766444,1.2097507830587
"501","Jefferson",94.9,33.1,6.6,25128,17662,14839,1011,2,825,0,423,562,"Distilled Spirits",5203,234,0.294587249462122,0.0132487826973163
"502","Jefferson",94.9,33.1,6.6,25128,17662,14839,1011,2,825,0,423,562,"Tequila",45192,2406,2.55871362246631,0.13622466311856
"503","Jefferson",94.9,33.1,6.6,25128,17662,14839,1011,2,825,0,423,562,"Misc",71499,4118,4.04818253878383,0.233155927980976
"504","Jefferson",94.9,33.1,6.6,25128,17662,14839,1011,2,825,0,423,562,"Vodka",178949,16470,10.1318650209489,0.932510474464953
"505","Jefferson",94.9,33.1,6.6,25128,17662,14839,1011,2,825,0,423,562,"Gin",21218,1556,1.20133620201563,0.0880987430642056
"506","Jefferson",94.9,33.1,6.6,25128,17662,14839,1011,2,825,0,423,562,"Schnapps",31685,2481,1.79396444343789,0.140471067829238
"507","Jefferson",94.9,33.1,6.6,25128,17662,14839,1011,2,825,0,423,562,"Brandy",17039,1102,0.964726531536632,0.062393839882233
"508","Jefferson",94.9,33.1,6.6,25128,17662,14839,1011,2,825,0,423,562,"Rum",125181,9091,7.08758917449892,0.514720869663685
"509","Jefferson",94.9,33.1,6.6,25128,17662,14839,1011,2,825,0,423,562,"Amaretto",3710,360,0.210055486354886,0.0203827426112558
"510","Jefferson",94.9,33.1,6.6,25128,17662,14839,1011,2,825,0,423,562,"Whisky",307302,17641,17.3990488053448,0.99881100668101
"511","Johnson",94.7,52.4,3.2,28190,142006,118240,8666,199,8737,151,2996,3017,"Rum",1827454,131848,12.868850611946,0.928467811219244
"512","Johnson",94.7,52.4,3.2,28190,142006,118240,8666,199,8737,151,2996,3017,"Amaretto",52411,3982,0.369075954537132,0.0280410686872386
"513","Johnson",94.7,52.4,3.2,28190,142006,118240,8666,199,8737,151,2996,3017,"Distilled Spirits",54407,3886,0.38313169866062,0.0273650409137642
"514","Johnson",94.7,52.4,3.2,28190,142006,118240,8666,199,8737,151,2996,3017,"Schnapps",515505,36520,3.63016351421771,0.257172232159205
"515","Johnson",94.7,52.4,3.2,28190,142006,118240,8666,199,8737,151,2996,3017,"Tequila",1164141,67061,8.19782966916891,0.472240609551709
"516","Johnson",94.7,52.4,3.2,28190,142006,118240,8666,199,8737,151,2996,3017,"Misc",1447085,82560,10.190308860189,0.58138388518795
"517","Johnson",94.7,52.4,3.2,28190,142006,118240,8666,199,8737,151,2996,3017,"Gin",683322,45391,4.81192343985465,0.31964142360182
"518","Johnson",94.7,52.4,3.2,28190,142006,118240,8666,199,8737,151,2996,3017,"Vodka",4432845,347672,31.2158993281974,2.44829091728519
"519","Johnson",94.7,52.4,3.2,28190,142006,118240,8666,199,8737,151,2996,3017,"Brandy",617356,26245,4.34739377209414,0.184816134529527
"520","Johnson",94.7,52.4,3.2,28190,142006,118240,8666,199,8737,151,2996,3017,"Whisky",5456686,274111,38.4257425742574,1.93027759390448
"521","Jones",92.1,16.7,4.5,31388,20481,19578,431,124,104,0,49,195,"Rum",179294,12795,8.75416239441433,0.624725355207265
"522","Jones",92.1,16.7,4.5,31388,20481,19578,431,124,104,0,49,195,"Brandy",22259,1882,1.08681216737464,0.0918900444314242
"523","Jones",92.1,16.7,4.5,31388,20481,19578,431,124,104,0,49,195,"Whisky",422302,32952,20.6192080464821,1.60890581514574
"524","Jones",92.1,16.7,4.5,31388,20481,19578,431,124,104,0,49,195,"Misc",97127,6125,4.74229773936819,0.299057663200039
"525","Jones",92.1,16.7,4.5,31388,20481,19578,431,124,104,0,49,195,"Amaretto",3222,401,0.157316537278453,0.0195791221131781
"526","Jones",92.1,16.7,4.5,31388,20481,19578,431,124,104,0,49,195,"Tequila",39266,2823,1.91719154338167,0.137835066647136
"527","Jones",92.1,16.7,4.5,31388,20481,19578,431,124,104,0,49,195,"Gin",13987,1212,0.682925638396563,0.0591767980079098
"528","Jones",92.1,16.7,4.5,31388,20481,19578,431,124,104,0,49,195,"Vodka",235494,25652,11.4981690347151,1.25247790635223
"529","Jones",92.1,16.7,4.5,31388,20481,19578,431,124,104,0,49,195,"Distilled Spirits",4413,270,0.21546799472682,0.013182950051267
"530","Jones",92.1,16.7,4.5,31388,20481,19578,431,124,104,0,49,195,"Schnapps",67893,5641,3.31492602900249,0.27542600458962
"531","Keokuk",91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,"Tequila",5027,439,0.491205784639437,0.0428962282587454
"532","Keokuk",91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,"Rum",19888,1603,1.94332616767637,0.156634746922025
"533","Keokuk",91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,"Amaretto",616,83,0.0601915184678523,0.00811022083251905
"534","Keokuk",91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,"Brandy",4132,387,0.40375219855384,0.0378151260504202
"535","Keokuk",91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,"Vodka",25958,3276,2.53644713699433,0.320109439124487
"536","Keokuk",91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,"Schnapps",13145,1181,1.2844440101622,0.115399648231386
"537","Keokuk",91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,"Whisky",56126,4381,5.48426812585499,0.428082861051397
"538","Keokuk",91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,"Misc",10765,644,1.05188587062732,0.0629274965800274
"539","Keokuk",91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,"Gin",2400,240,0.234512409615009,0.0234512409615009
"540","Keokuk",91.3,17,5.5,30379,10234,10026,1,7,51,7,35,107,"Distilled Spirits",312,15,0.0304866132499511,0.00146570256009381
"541","Kossuth",94.3,19.5,1.8,30793,15226,14818,69,27,87,0,79,146,"Amaretto",6632,761,0.435570734270327,0.0499802968606331
"542","Kossuth",94.3,19.5,1.8,30793,15226,14818,69,27,87,0,79,146,"Rum",262215,18554,17.2215289636149,1.21857349270984
"543","Kossuth",94.3,19.5,1.8,30793,15226,14818,69,27,87,0,79,146,"Whisky",660384,47978,43.372126625509,3.15105740181269
"544","Kossuth",94.3,19.5,1.8,30793,15226,14818,69,27,87,0,79,146,"Misc",138565,7885,9.10055168790227,0.517864179692631
"545","Kossuth",94.3,19.5,1.8,30793,15226,14818,69,27,87,0,79,146,"Distilled Spirits",9157,698,0.60140549060817,0.0458426375935899
"546","Kossuth",94.3,19.5,1.8,30793,15226,14818,69,27,87,0,79,146,"Gin",22472,1766,1.47589649284119,0.115985813739656
"547","Kossuth",94.3,19.5,1.8,30793,15226,14818,69,27,87,0,79,146,"Brandy",33421,2782,2.19499540260081,0.182713779062131
"548","Kossuth",94.3,19.5,1.8,30793,15226,14818,69,27,87,0,79,146,"Schnapps",86413,6490,5.67535794036517,0.426244581636674
"549","Kossuth",94.3,19.5,1.8,30793,15226,14818,69,27,87,0,79,146,"Vodka",258291,23897,16.9638119006962,1.56948640483384
"550","Kossuth",94.3,19.5,1.8,30793,15226,14818,69,27,87,0,79,146,"Tequila",60968,3940,4.00420333639827,0.258767897018258
"551","Lee",91.8,14.6,7.9,27804,35172,32906,907,48,133,0,185,993,"Whisky",1216591,71385,34.5897588991243,2.02959740702832
"552","Lee",91.8,14.6,7.9,27804,35172,32906,907,48,133,0,185,993,"Brandy",86833,5378,2.46881041737746,0.152905720459456
"553","Lee",91.8,14.6,7.9,27804,35172,32906,907,48,133,0,185,993,"Misc",292287,15142,8.31021835551006,0.430512907994996
"554","Lee",91.8,14.6,7.9,27804,35172,32906,907,48,133,0,185,993,"Distilled Spirits",29232,3111,0.831115660184237,0.0884510406004776
"555","Lee",91.8,14.6,7.9,27804,35172,32906,907,48,133,0,185,993,"Tequila",188375,10261,5.35582281360173,0.291737745934266
"556","Lee",91.8,14.6,7.9,27804,35172,32906,907,48,133,0,185,993,"Schnapps",250612,18519,7.12532696463096,0.526526782668031
"557","Lee",91.8,14.6,7.9,27804,35172,32906,907,48,133,0,185,993,"Vodka",685252,64075,19.4828841123621,1.82176162856818
"558","Lee",91.8,14.6,7.9,27804,35172,32906,907,48,133,0,185,993,"Gin",56975,4951,1.61989650858638,0.140765381553508
"559","Lee",91.8,14.6,7.9,27804,35172,32906,907,48,133,0,185,993,"Rum",459113,32823,13.0533663141135,0.933213920163767
"560","Lee",91.8,14.6,7.9,27804,35172,32906,907,48,133,0,185,993,"Amaretto",11300,1178,0.321278289548505,0.0334925508927556
"561","Linn",94.6,32.2,4.2,34878,218076,195251,10174,416,4667,60,1637,5871,"Vodka",5817847,503429,26.678070947743,2.30850254039876
"562","Linn",94.6,32.2,4.2,34878,218076,195251,10174,416,4667,60,1637,5871,"Brandy",1144477,52820,5.24806489480731,0.242209138098644
"563","Linn",94.6,32.2,4.2,34878,218076,195251,10174,416,4667,60,1637,5871,"Schnapps",1145099,81166,5.25091711146573,0.372191346136209
"564","Linn",94.6,32.2,4.2,34878,218076,195251,10174,416,4667,60,1637,5871,"Amaretto",82743,7326,0.379422770043471,0.0335937929896
"565","Linn",94.6,32.2,4.2,34878,218076,195251,10174,416,4667,60,1637,5871,"Rum",2980222,214655,13.6659788330674,0.98431280837873
"566","Linn",94.6,32.2,4.2,34878,218076,195251,10174,416,4667,60,1637,5871,"Whisky",7245814,425202,33.2260954896458,1.94978814725142
"567","Linn",94.6,32.2,4.2,34878,218076,195251,10174,416,4667,60,1637,5871,"Tequila",1519643,87932,6.96841009556301,0.403217227021772
"568","Linn",94.6,32.2,4.2,34878,218076,195251,10174,416,4667,60,1637,5871,"Misc",2266978,148465,10.3953575817605,0.680794768796199
"569","Linn",94.6,32.2,4.2,34878,218076,195251,10174,416,4667,60,1637,5871,"Gin",655811,47472,3.00725893725123,0.21768557750509
"570","Linn",94.6,32.2,4.2,34878,218076,195251,10174,416,4667,60,1637,5871,"Distilled Spirits",353111,42013,1.61921073387259,0.192653020048057
"571","Louisa",82.7,13.3,4.3,30488,11251,10414,142,31,379,13,233,39,"Vodka",34098,3772,3.03066394098302,0.335259088081059
"572","Louisa",82.7,13.3,4.3,30488,11251,10414,142,31,379,13,233,39,"Rum",48179,3171,4.28219713803218,0.281841614078749
"573","Louisa",82.7,13.3,4.3,30488,11251,10414,142,31,379,13,233,39,"Misc",10850,706,0.964358723669007,0.0627499777797529
"574","Louisa",82.7,13.3,4.3,30488,11251,10414,142,31,379,13,233,39,"Tequila",12467,711,1.10807928184161,0.0631943827215359
"575","Louisa",82.7,13.3,4.3,30488,11251,10414,142,31,379,13,233,39,"Amaretto",451,56,0.0400853257488223,0.00497733534796907
"576","Louisa",82.7,13.3,4.3,30488,11251,10414,142,31,379,13,233,39,"Schnapps",7584,663,0.674073415696383,0.0589280952804195
"577","Louisa",82.7,13.3,4.3,30488,11251,10414,142,31,379,13,233,39,"Brandy",25461,1508,2.26299884454715,0.134032530441739
"578","Louisa",82.7,13.3,4.3,30488,11251,10414,142,31,379,13,233,39,"Whisky",83654,5979,7.43525019998222,0.531419429384055
"579","Louisa",82.7,13.3,4.3,30488,11251,10414,142,31,379,13,233,39,"Gin",2225,237,0.197760199093414,0.021064794240512
"580","Louisa",82.7,13.3,4.3,30488,11251,10414,142,31,379,13,233,39,"Distilled Spirits",1037,51,0.0921695849257844,0.00453293040618612
"581","Lucas",91.8,16.5,5.1,29072,8700,8498,11,27,0,0,0,164,"Gin",6138,521,0.70551724137931,0.0598850574712644
"582","Lucas",91.8,16.5,5.1,29072,8700,8498,11,27,0,0,0,164,"Amaretto",1303,99,0.149770114942529,0.0113793103448276
"583","Lucas",91.8,16.5,5.1,29072,8700,8498,11,27,0,0,0,164,"Brandy",7262,583,0.834712643678161,0.0670114942528736
"584","Lucas",91.8,16.5,5.1,29072,8700,8498,11,27,0,0,0,164,"Tequila",13575,898,1.56034482758621,0.103218390804598
"585","Lucas",91.8,16.5,5.1,29072,8700,8498,11,27,0,0,0,164,"Misc",36050,2168,4.14367816091954,0.249195402298851
"586","Lucas",91.8,16.5,5.1,29072,8700,8498,11,27,0,0,0,164,"Distilled Spirits",3021,136,0.347241379310345,0.015632183908046
"587","Lucas",91.8,16.5,5.1,29072,8700,8498,11,27,0,0,0,164,"Vodka",75040,6887,8.62528735632184,0.791609195402299
"588","Lucas",91.8,16.5,5.1,29072,8700,8498,11,27,0,0,0,164,"Schnapps",18500,1473,2.1264367816092,0.169310344827586
"589","Lucas",91.8,16.5,5.1,29072,8700,8498,11,27,0,0,0,164,"Rum",48343,3524,5.55666666666667,0.405057471264368
"590","Lucas",91.8,16.5,5.1,29072,8700,8498,11,27,0,0,0,164,"Whisky",160687,10395,18.4697701149425,1.1948275862069
"591","Lyon",90.6,21.3,1.9,32119,11730,11385,6,70,29,8,124,108,"Amaretto",4526,463,0.385848252344416,0.0394714407502131
