category,Table Name,zipcode,bachelor,high.school,income,pop.asian,pop.black,pop.hawai,pop.indian,pop.multi,pop.other,pop.white,population,sale.dollars,sale.volume,unemployment
,project.acs.zipcodes.csv,50515,22.7,95.3,27083,0,0,0,0,6,0,232,238,,,8.4
,project.acs.zipcodes.csv,50516,18.8,96.6,30938,0,0,3,0,3,0,596,602,,,3.1
,project.acs.zipcodes.csv,50517,16.8,97,28906,0,24,0,0,8,8,943,983,,,2
,project.acs.zipcodes.csv,50518,17.6,89.3,32386,0,0,0,0,0,0,447,447,,,0
,project.acs.zipcodes.csv,50519,10.9,92.7,25240,0,0,0,0,2,0,694,696,,,8.3
,project.acs.zipcodes.csv,50520,4.5,95.5,28542,0,0,0,0,1,0,79,80,,,4
,project.acs.zipcodes.csv,50521,5.2,84.4,11211,0,0,0,0,0,0,245,245,,,9.8
,project.acs.zipcodes.csv,50522,15.4,90.3,32833,4,9,0,3,2,2,793,813,,,3.2
,project.acs.zipcodes.csv,50523,9.6,88.2,30515,0,0,0,0,0,3,776,779,,,5.4
,project.acs.zipcodes.csv,50524,14.5,89.7,28854,0,0,0,0,0,0,562,562,,,1.9
,project.acs.zipcodes.csv,50525,21.9,88.9,29799,49,24,0,0,56,387,2939,3455,,,7.1
,project.acs.zipcodes.csv,50527,31.9,95.3,26250,0,0,0,0,0,0,246,246,,,0
,project.acs.zipcodes.csv,50528,16.9,96.3,34000,0,0,0,0,0,0,329,329,,,0
,project.acs.zipcodes.csv,50529,9.3,90.5,31250,0,0,0,0,2,0,705,707,,,2.9
,project.acs.zipcodes.csv,50530,14.6,91.8,31989,0,0,0,3,19,4,1197,1223,,,2.3
,project.acs.zipcodes.csv,50531,3.9,81.9,38421,0,0,0,0,0,0,239,239,,,8.8
,project.acs.zipcodes.csv,50532,11.5,94.3,30833,0,0,0,0,0,0,1000,1000,,,2.8
,project.acs.zipcodes.csv,50533,16.4,88.1,27930,0,11,0,24,47,36,3767,3885,,,9
,project.acs.zipcodes.csv,50535,16.9,93.1,29647,0,36,0,0,13,0,895,944,,,4.6
,project.acs.zipcodes.csv,50536,24.5,93.9,28774,38,152,0,9,35,0,4323,4557,,,1.2
,project.acs.zipcodes.csv,50538,14.9,95.4,31250,0,0,0,0,2,0,497,499,,,6.6
,project.acs.zipcodes.csv,50539,16.7,95.5,30313,0,0,0,0,2,0,621,623,,,8.3
,project.acs.zipcodes.csv,50540,15.8,89.2,27500,0,2,2,0,16,0,778,798,,,3.4
,project.acs.zipcodes.csv,50541,14.6,93.9,31213,2,0,0,0,0,0,888,890,,,6.3
,project.acs.zipcodes.csv,50542,12.7,92,35645,2,0,0,0,0,0,860,862,,,1.9
,project.acs.zipcodes.csv,50543,25.1,91.3,35665,6,3,0,12,61,0,1376,1458,,,5.7
,project.acs.zipcodes.csv,50544,22,94.1,36696,0,0,0,14,4,0,405,423,,,1.5
,project.acs.zipcodes.csv,50545,22.5,82.8,28036,0,7,0,0,0,0,244,251,,,6
,project.acs.zipcodes.csv,50546,14.8,91.9,30903,0,0,8,0,21,0,264,293,,,4.2
,project.acs.zipcodes.csv,50548,24.9,94.1,30277,22,42,0,12,90,4,5489,5659,,,3
,project.acs.zipcodes.csv,50551,26.5,88.9,35833,0,0,0,0,0,0,168,168,,,0
,project.acs.zipcodes.csv,50554,18.3,93.1,31765,16,54,0,6,26,19,1457,1578,,,2.1
,project.acs.zipcodes.csv,50556,4.5,93.5,30179,0,0,0,0,7,0,274,281,,,0.9
,project.acs.zipcodes.csv,50557,9.6,89.3,29625,0,0,0,12,9,0,764,785,,,8.7
,project.acs.zipcodes.csv,50558,15.4,93.4,30058,0,0,0,0,5,0,756,761,,,4.4
,project.acs.zipcodes.csv,50559,22.5,90,26346,1,1,0,0,34,0,298,334,,,7.1
,project.acs.zipcodes.csv,50560,10.8,84.2,23631,0,4,0,0,23,0,536,563,,,4
,project.acs.zipcodes.csv,50561,21.5,92.7,25662,0,0,0,0,4,0,363,367,,,1.3
,project.acs.zipcodes.csv,50562,14.8,95,24375,0,2,0,0,4,0,465,471,,,11.8
,project.acs.zipcodes.csv,50563,15,94.8,30288,2,7,0,4,68,12,2453,2546,,,6.1
,project.acs.zipcodes.csv,50565,12.5,89.6,24712,0,0,0,0,5,12,462,479,,,11.2
,project.acs.zipcodes.csv,50566,26.1,91.3,27768,0,15,0,0,0,0,426,441,,,1
,project.acs.zipcodes.csv,50567,28,87.3,22260,0,0,0,0,0,6,289,295,,,4.5
,project.acs.zipcodes.csv,50568,20.7,89.2,35245,0,0,0,4,3,87,1562,1656,,,2.2
,project.acs.zipcodes.csv,50569,9.4,84.2,26213,0,0,0,0,3,3,656,662,,,9.7
,project.acs.zipcodes.csv,50570,5.9,86.3,30000,0,0,0,4,6,0,189,199,,,0
,project.acs.zipcodes.csv,50571,11.3,91.6,28214,0,9,0,0,0,0,425,434,,,0
,project.acs.zipcodes.csv,50573,4.7,100,30682,0,0,0,0,0,0,51,51,,,6.1
,project.acs.zipcodes.csv,50574,16.4,95.3,30556,0,38,0,0,10,0,1985,2033,,,5.5
,project.acs.zipcodes.csv,50575,19.9,94.8,33846,0,27,0,5,10,0,1128,1170,,,2.1
,project.acs.zipcodes.csv,50576,15,80.9,31528,0,3,0,0,0,9,348,360,,,8.7
,project.acs.zipcodes.csv,50577,21.6,94.1,36250,1,4,0,3,21,0,383,412,,,2.8
,project.acs.zipcodes.csv,50578,14.3,92.9,30337,0,0,0,0,15,0,648,663,,,6.1
,project.acs.zipcodes.csv,50579,17.5,92.7,21272,9,103,0,19,43,7,2598,2779,,,1.6
,project.acs.zipcodes.csv,50581,17.9,89.2,28333,0,0,0,0,7,30,915,952,,,2.9
,project.acs.zipcodes.csv,50582,9,97,30750,0,0,0,0,2,0,240,242,,,0.7
,project.acs.zipcodes.csv,50583,17.9,92.6,30703,0,6,0,0,66,2,2804,2878,,,4.7
,project.acs.zipcodes.csv,50585,18.7,94.1,30865,0,2,0,0,4,2,1144,1152,,,1.2
,project.acs.zipcodes.csv,50586,9.6,93.4,31103,2,0,0,0,14,2,257,275,,,4.5
,project.acs.zipcodes.csv,50588,17.4,69.5,23581,1696,558,223,0,242,1035,9056,12810,,,5.1
,project.acs.zipcodes.csv,50590,14.3,91.7,25739,12,0,0,19,13,16,860,920,,,0.6
,project.acs.zipcodes.csv,50591,16.7,91.6,31667,3,0,0,0,9,0,299,311,,,0.6
,project.acs.zipcodes.csv,50593,11.1,84.4,16071,0,0,0,0,0,0,77,77,,,0
,project.acs.zipcodes.csv,50594,15.2,89.4,30893,0,0,0,0,0,13,164,177,,,0
,project.acs.zipcodes.csv,50595,21.2,91,31414,364,72,0,0,13,269,8407,9125,,,2.7
,project.acs.zipcodes.csv,50597,16.6,94.4,28426,1,3,0,3,22,12,1190,1231,,,0.7
,project.acs.zipcodes.csv,50598,14.7,97.7,30134,0,12,0,5,0,2,807,826,,,2
,project.acs.zipcodes.csv,50599,21.1,96.7,37137,0,0,0,2,0,0,367,369,,,2.7
,project.acs.zipcodes.csv,50601,18.7,89,28750,0,0,0,0,8,15,2352,2375,,,4.3
,project.acs.zipcodes.csv,50602,16.4,91.7,32098,66,9,0,0,15,0,1594,1684,,,2.3
,project.acs.zipcodes.csv,50603,7.3,87.7,31452,7,0,0,14,12,8,621,662,,,3.2
,project.acs.zipcodes.csv,50604,16.9,89.4,36458,0,0,0,28,0,0,1670,1698,,,0.9
,project.acs.zipcodes.csv,50605,14.8,93,42500,0,0,0,0,0,0,157,157,,,4.9
,project.acs.zipcodes.csv,50606,9.1,93.6,27386,0,0,0,3,11,0,832,846,,,3.3
,project.acs.zipcodes.csv,50607,26.5,87.8,23409,5,1,0,14,43,43,587,693,,,7.7
,project.acs.zipcodes.csv,50609,18.8,94.5,37361,0,0,0,4,0,0,465,469,,,4.4
,project.acs.zipcodes.csv,50611,11.9,88.4,30625,0,6,0,0,18,0,409,433,,,1.7
,project.acs.zipcodes.csv,50612,39.1,100,33929,0,0,0,0,0,0,317,317,,,4.3
,project.acs.zipcodes.csv,50613,42.5,95.6,23487,1218,948,45,120,475,168,40956,43930,,,4.6
,project.acs.zipcodes.csv,50616,21.7,86,27018,245,247,0,65,142,37,9663,10399,,,3.1
,project.acs.zipcodes.csv,50619,9.8,89,30407,0,10,0,0,13,0,2223,2246,,,3.1
,project.acs.zipcodes.csv,50620,16.7,100,,0,0,0,0,0,0,42,42,,,3.8
,project.acs.zipcodes.csv,50621,23.8,95.6,36250,3,0,0,0,0,0,1560,1563,,,3.5
,project.acs.zipcodes.csv,50622,30.2,97.5,43902,34,7,0,0,14,0,3384,3439,,,2.8
,project.acs.zipcodes.csv,50624,32.8,95.3,44184,0,9,0,0,16,8,1601,1634,,,1.6
,project.acs.zipcodes.csv,50625,10.1,91.6,30147,0,0,0,0,9,0,1141,1150,,,9.8
,project.acs.zipcodes.csv,50626,15.8,94.8,35000,0,66,0,0,19,0,1788,1873,,,2.8
,project.acs.zipcodes.csv,50627,24.4,91.5,28693,85,78,0,7,92,15,3050,3327,,,3.2
,project.acs.zipcodes.csv,50628,11,83.4,27917,0,0,0,0,2,0,1344,1346,,,5.3
,project.acs.zipcodes.csv,50629,18.7,96.8,33500,0,0,0,24,16,0,1991,2031,,,2.9
,project.acs.zipcodes.csv,50630,14.5,94.7,32426,2,33,0,9,14,0,2009,2067,,,2.5
,project.acs.zipcodes.csv,50632,17,95.3,31600,0,10,0,2,5,0,960,977,,,3.7
,project.acs.zipcodes.csv,50633,10.2,98.5,24792,0,5,0,0,0,0,345,350,,,5.1
,project.acs.zipcodes.csv,50634,13.9,92.8,32159,0,0,0,0,20,0,725,745,,,3.5
,project.acs.zipcodes.csv,50635,20.8,97.5,34261,0,21,0,4,2,0,1679,1706,,,3.8
,project.acs.zipcodes.csv,50636,14.5,90.4,27244,32,0,11,0,0,0,1714,1757,,,2.8
,project.acs.zipcodes.csv,50638,25.9,95.1,33462,0,33,0,0,0,0,3203,3236,,,4.6
,project.acs.zipcodes.csv,50641,4.9,75.3,26105,0,2,0,12,5,0,1860,1879,,,3.8
,project.acs.zipcodes.csv,50642,23.9,93.5,28684,0,0,0,0,3,0,544,547,,,2.7
,project.acs.zipcodes.csv,50643,32.4,98.7,41840,11,0,0,0,0,11,2551,2573,,,4.5
,project.acs.zipcodes.csv,50644,21.5,92.4,31222,84,50,0,18,7,24,8645,8828,,,2.1
,project.acs.zipcodes.csv,50645,8.1,96.5,30542,0,0,0,0,0,0,929,929,,,2.1
,project.acs.zipcodes.csv,50647,22.2,95.1,41060,9,0,0,0,0,0,1655,1664,,,6.5
,project.acs.zipcodes.csv,50648,18.9,97.3,35071,0,9,0,0,61,15,4514,4599,,,5.8
,project.acs.zipcodes.csv,50650,6.6,91.2,28309,0,0,0,0,0,1,638,639,,,7.8
,project.acs.zipcodes.csv,50651,20.4,94.1,34924,9,0,0,5,9,0,3603,3626,,,1.5
,project.acs.zipcodes.csv,50652,6,92.5,10469,0,0,0,0,0,0,91,91,,,11.5
,project.acs.zipcodes.csv,50653,16.2,90.6,26364,0,1,0,1,2,0,622,626,,,2.3
,project.acs.zipcodes.csv,50654,6.3,94.7,18068,0,0,0,0,0,0,379,379,,,5
,project.acs.zipcodes.csv,50655,25.6,92.1,30612,0,0,0,10,0,0,730,740,,,2.8
,project.acs.zipcodes.csv,50658,17.5,94,29000,0,0,0,0,6,0,2365,2371,,,6.2
,project.acs.zipcodes.csv,50659,16.8,89.5,32493,31,57,0,7,6,12,5286,5399,,,2.4
,project.acs.zipcodes.csv,50660,21.9,96.6,36142,0,0,0,0,0,0,1330,1330,,,5.4
,project.acs.zipcodes.csv,50662,15.6,86.7,25085,21,19,0,76,116,33,6646,6911,,,4
,project.acs.zipcodes.csv,50664,31.3,100,,0,0,0,0,0,0,65,65,,,31.6
,project.acs.zipcodes.csv,50665,21.6,94.1,32500,64,20,0,15,12,11,2880,3002,,,2.1
,project.acs.zipcodes.csv,50666,17.6,95.4,35147,0,1,0,0,5,0,1122,1128,,,2.2
,project.acs.zipcodes.csv,50667,20.1,95.7,36736,0,0,0,0,30,0,799,829,,,3.1
,project.acs.zipcodes.csv,50668,21.5,92.6,36284,0,0,0,0,0,0,1265,1265,,,1.8
,project.acs.zipcodes.csv,50669,20.7,97.4,39076,7,0,0,0,31,0,2555,2593,,,6.1
,project.acs.zipcodes.csv,50670,17.1,96,28750,0,0,0,0,14,0,2325,2339,,,3.5
,project.acs.zipcodes.csv,50671,35.8,93.7,41181,0,0,0,8,7,0,158,173,,,2.6
,project.acs.zipcodes.csv,50672,14.3,94,38661,0,0,0,0,0,0,513,513,,,2.2
,project.acs.zipcodes.csv,50673,20.2,91.2,35000,0,0,0,0,0,0,162,162,,,5.6
,project.acs.zipcodes.csv,50674,17.1,93.9,32074,18,10,0,28,10,0,3600,3666,,,4.9
,project.acs.zipcodes.csv,50675,23.8,93.3,33042,6,0,3,0,19,3,2350,2381,,,4.2
,project.acs.zipcodes.csv,50676,14.1,90.6,31353,0,14,39,0,15,0,2114,2182,,,2.5
,project.acs.zipcodes.csv,50677,35.2,95.7,25654,164,233,0,32,165,110,11374,12078,,,2.7
,project.acs.zipcodes.csv,50680,20,94.9,35173,3,0,0,0,23,0,1331,1357,,,5.4
,project.acs.zipcodes.csv,50681,13.3,93.7,32232,3,0,0,0,0,0,394,397,,,2.6
,project.acs.zipcodes.csv,50682,18.2,93.4,35947,15,0,0,0,39,0,1691,1745,,,3.7
,project.acs.zipcodes.csv,50701,30.6,92.7,31576,1002,1825,125,205,585,359,26130,30231,,,5.7
,project.acs.zipcodes.csv,50702,17.9,88.5,30743,249,1904,0,14,796,324,16923,20210,,,6.9
,project.acs.zipcodes.csv,50703,12.2,80.3,23921,110,6321,129,33,534,713,11360,19200,,,13.6
,project.acs.zipcodes.csv,50707,10.4,86.6,25639,0,705,0,43,375,299,7226,8648,,,5.2
,project.acs.zipcodes.csv,50801,18.7,92.7,27304,66,122,7,24,69,0,9324,9612,,,3.8
,project.acs.zipcodes.csv,50830,12.8,88.7,28611,7,2,0,6,4,0,1730,1749,,,3.4
,project.acs.zipcodes.csv,50833,20.1,94.7,30144,16,12,0,2,25,6,2198,2259,,,4.1
,project.acs.zipcodes.csv,50835,32.1,94,26250,0,0,0,0,0,0,117,117,,,0
,project.acs.zipcodes.csv,50836,7.6,88,24911,10,0,0,0,2,0,325,337,,,2
,project.acs.zipcodes.csv,50837,22.4,95,37826,0,0,0,0,1,0,253,254,,,0
,project.acs.zipcodes.csv,50839,27,97.3,,0,0,0,4,3,0,30,37,,,14.3
,project.acs.zipcodes.csv,50840,14.3,84.4,26630,0,0,0,0,3,5,553,561,,,2.9
,project.acs.zipcodes.csv,50841,15.6,90.8,31921,22,19,0,0,19,3,2596,2659,,,3.7
,project.acs.zipcodes.csv,50842,15.7,95.7,28750,0,0,0,0,0,0,100,100,,,0
,project.acs.zipcodes.csv,50843,20.7,93.7,31481,0,0,0,0,0,0,658,658,,,0.6
,project.acs.zipcodes.csv,50845,13,91.6,30758,0,0,0,3,0,0,839,842,,,2.3
,project.acs.zipcodes.csv,50846,10,92.5,30532,1,0,0,0,4,0,1049,1054,,,6.1
,project.acs.zipcodes.csv,50847,0,88.9,23750,0,0,0,0,0,0,100,100,,,6.8
,project.acs.zipcodes.csv,50848,4,92.7,35938,0,0,0,0,6,0,410,416,,,0.9
,project.acs.zipcodes.csv,50849,17.3,92.4,31417,30,1,0,0,24,5,2496,2556,,,2.1
,project.acs.zipcodes.csv,50851,10.9,86.8,30554,18,0,0,11,0,120,1838,1987,,,3.9
,project.acs.zipcodes.csv,50853,12.7,95,31522,25,0,0,0,1,0,655,681,,,5
,project.acs.zipcodes.csv,50854,20,90.8,26834,21,8,0,8,24,57,2309,2427,,,6.3
,project.acs.zipcodes.csv,50857,20.8,94.2,32614,0,0,0,0,4,0,211,215,,,7.3
,project.acs.zipcodes.csv,50858,16.5,95.8,30347,0,0,0,0,31,0,695,726,,,1.1
,project.acs.zipcodes.csv,50859,13.9,96.7,27708,11,0,0,0,17,0,632,660,,,1.9
,project.acs.zipcodes.csv,50860,30.2,81.9,19375,0,0,0,0,0,0,392,392,,,6.8
,project.acs.zipcodes.csv,50861,17.6,96.4,27083,0,0,0,0,0,0,249,249,,,4.4
,project.acs.zipcodes.csv,50862,19.6,99.1,31667,0,0,0,0,1,0,166,167,,,2.2
,project.acs.zipcodes.csv,50863,17.6,99,29773,0,0,0,6,4,0,298,308,,,5.4
,project.acs.zipcodes.csv,50864,17.7,90.5,25781,0,0,0,24,22,15,1889,1950,,,4.3
,project.acs.zipcodes.csv,51001,16.4,88.2,29519,0,0,0,12,8,0,2377,2397,,,3.3
,project.acs.zipcodes.csv,51002,23.3,90.9,30258,26,17,1,0,45,108,2680,2877,,,2.4
,project.acs.zipcodes.csv,51003,27.3,92.6,30345,6,9,0,0,20,79,1632,1746,,,0.5
,project.acs.zipcodes.csv,51004,14.3,92,29063,9,0,0,2,16,0,1087,1114,,,3.4
,project.acs.zipcodes.csv,51005,16.8,93.3,36094,14,19,0,0,12,0,1320,1365,,,4.2
,project.acs.zipcodes.csv,51006,11.2,93.5,28533,13,0,0,0,24,0,975,1012,,,2.1
,project.acs.zipcodes.csv,51007,13,93.8,30769,24,15,0,13,0,0,547,599,,,2.3
,project.acs.zipcodes.csv,51008,24.2,98.9,40938,0,0,0,2,0,0,103,105,,,0
,project.acs.zipcodes.csv,51009,9.7,96,26354,6,2,0,0,7,0,172,187,,,2.1
,project.acs.zipcodes.csv,51010,14.8,85.9,21364,8,0,0,0,22,0,335,365,,,2.6
,project.acs.zipcodes.csv,51011,4.8,83.9,31786,0,0,0,1,0,0,81,82,,,0
,project.acs.zipcodes.csv,51012,17.7,88.7,27833,29,64,0,51,30,15,6146,6335,,,3.5
,project.acs.zipcodes.csv,51014,22.9,94.7,35057,0,0,0,0,2,0,488,490,,,0
,project.acs.zipcodes.csv,51016,18.8,88,29125,2,0,0,0,9,0,1279,1290,,,3.8
,project.acs.zipcodes.csv,51018,14,95.8,26250,2,0,0,0,0,0,422,424,,,7
,project.acs.zipcodes.csv,51019,16.4,89.7,27471,0,0,0,11,0,3,854,868,,,3.1
,project.acs.zipcodes.csv,51020,9.8,90,32308,0,5,0,10,16,12,639,682,,,3.2
,project.acs.zipcodes.csv,51022,10.9,96.3,35045,0,8,0,0,17,4,765,794,,,4.1
,project.acs.zipcodes.csv,51023,19.5,84,28759,0,3,0,0,28,377,2749,3157,,,6.2
,project.acs.zipcodes.csv,51024,20.6,95.8,36859,2,26,0,0,5,15,1859,1907,,,3
,project.acs.zipcodes.csv,51025,24,96.5,29659,9,0,0,39,10,8,1942,2008,,,4.7
,project.acs.zipcodes.csv,51026,8.7,89.5,32000,0,0,0,0,19,0,806,825,,,5.7
,project.acs.zipcodes.csv,51027,19.3,93.8,29833,2,2,0,4,56,0,1080,1144,,,1
,project.acs.zipcodes.csv,51028,20.8,96.1,36639,11,9,0,0,16,0,2033,2069,,,3.3
,project.acs.zipcodes.csv,51029,17.3,94.2,25625,0,0,0,0,28,0,328,356,,,6
,project.acs.zipcodes.csv,51030,31.7,94.6,37000,0,5,0,0,7,10,1515,1537,,,1.1
,project.acs.zipcodes.csv,51031,19.5,90.9,36519,79,87,42,44,198,434,11246,12130,,,3.6
,project.acs.zipcodes.csv,51033,20.8,96.6,30938,20,0,0,0,0,0,306,326,,,0
,project.acs.zipcodes.csv,51034,19.3,87.5,27692,0,0,0,0,0,0,1852,1852,,,4.2
,project.acs.zipcodes.csv,51035,24.4,91.3,33421,0,0,0,5,41,0,1335,1381,,,2.1
,project.acs.zipcodes.csv,51036,23,95.2,33750,0,2,0,2,7,8,736,755,,,1.3
,project.acs.zipcodes.csv,51037,28.1,92.1,35313,0,0,0,0,2,0,518,520,,,0
,project.acs.zipcodes.csv,51038,18,94.1,30237,3,0,16,0,14,42,1502,1577,,,3.2
,project.acs.zipcodes.csv,51039,27.8,96.3,37240,0,8,0,5,10,0,2505,2528,,,1.6
,project.acs.zipcodes.csv,51040,15.9,91,25570,0,46,0,110,36,0,3339,3531,,,5.1
,project.acs.zipcodes.csv,51041,36.7,95,22228,138,59,0,8,62,328,6998,7593,,,1.5
,project.acs.zipcodes.csv,51044,12.6,84.4,30556,0,0,0,0,8,0,195,203,,,7.2
,project.acs.zipcodes.csv,51046,17.7,93.6,32243,0,0,2,6,1,10,1671,1690,,,7
,project.acs.zipcodes.csv,51047,19.6,93.6,27120,3,4,0,0,2,0,636,645,,,1.1
,project.acs.zipcodes.csv,51048,19.9,93.3,30673,0,0,0,13,19,0,602,634,,,3.9
,project.acs.zipcodes.csv,51049,11,84.1,28092,0,0,0,0,0,0,505,505,,,4.6
,project.acs.zipcodes.csv,51050,16.1,94.9,30904,0,0,0,0,28,0,2576,2604,,,2.4
,project.acs.zipcodes.csv,51051,1.5,72.3,,0,0,0,0,4,1,114,119,,,0
,project.acs.zipcodes.csv,51052,12.7,91.1,28875,1,0,0,0,0,0,836,837,,,0.8
,project.acs.zipcodes.csv,51053,22.5,89,28705,0,0,4,0,11,40,1039,1094,,,2.8
,project.acs.zipcodes.csv,51054,37.3,95.1,31297,136,2,0,76,266,7,4941,5428,,,3.7
,project.acs.zipcodes.csv,51055,23.8,96.3,31811,0,0,0,77,11,0,1490,1578,,,2.6
,project.acs.zipcodes.csv,51056,14.3,94.9,30905,1,0,0,0,0,0,410,411,,,2.6
,project.acs.zipcodes.csv,51058,15.9,94.7,31912,10,4,3,0,2,0,884,903,,,1.6
,project.acs.zipcodes.csv,51060,9.8,83.8,32054,0,0,0,0,2,0,573,575,,,7.9
,project.acs.zipcodes.csv,51061,20.7,95.9,31667,6,0,0,0,3,0,717,726,,,3.7
,project.acs.zipcodes.csv,51062,17.9,94.2,23974,0,0,0,0,2,14,536,552,,,15.6
,project.acs.zipcodes.csv,51063,22.3,93.6,30510,0,4,0,0,3,0,1213,1220,,,2.6
,project.acs.zipcodes.csv,51101,3.4,77.9,16563,8,45,0,46,72,50,605,826,,,27.2
,project.acs.zipcodes.csv,51103,8.9,75.1,25495,800,962,91,698,693,1249,13195,17688,,,9.2
,project.acs.zipcodes.csv,51104,33.7,90.2,27821,636,764,14,204,699,386,19520,22223,,,3.8
,project.acs.zipcodes.csv,51105,7.6,67.8,22525,625,818,11,262,399,1216,7002,10333,,,6.3
,project.acs.zipcodes.csv,51106,26.1,91.9,28798,367,491,17,85,548,262,24242,26012,,,4.7
,project.acs.zipcodes.csv,51108,19.9,83.5,31556,195,20,0,45,219,193,5259,5931,,,1.6
,project.acs.zipcodes.csv,51109,9.9,79.7,26690,15,19,0,33,66,14,2960,3107,,,2.1
,project.acs.zipcodes.csv,51111,14.3,88.8,56289,58,0,0,0,0,0,110,168,,,0
,project.acs.zipcodes.csv,51201,28.8,93.3,28718,77,21,0,7,91,222,5602,6020,,,2.3
,project.acs.zipcodes.csv,51230,5.3,96.5,26071,2,0,2,1,10,8,445,468,,,1.4
,project.acs.zipcodes.csv,51231,8.6,94.3,35313,0,1,0,17,17,1,362,398,,,1.1
,project.acs.zipcodes.csv,51232,18.2,88.3,25583,0,5,6,7,13,0,632,663,,,0.8
,project.acs.zipcodes.csv,51234,17.1,90.6,26688,2,0,0,0,7,18,1144,1171,,,1.8
,project.acs.zipcodes.csv,51235,12.3,88.3,33798,3,0,0,21,3,7,1201,1235,,,3.8
,project.acs.zipcodes.csv,51237,17.6,87.3,31404,3,0,0,0,9,28,1523,1563,,,2.1
,project.acs.zipcodes.csv,51238,15.6,93.9,33629,3,0,0,0,18,0,1111,1132,,,1.7
,project.acs.zipcodes.csv,51239,17,85.2,31085,4,3,4,13,61,153,3006,3244,,,1.9
,project.acs.zipcodes.csv,51240,24.9,89.9,29561,2,0,6,25,31,109,2007,2180,,,0.4
,project.acs.zipcodes.csv,51241,27.2,89.3,35956,2,0,0,15,3,50,1588,1658,,,2.9
,project.acs.zipcodes.csv,51242,13.4,96.6,37750,0,2,0,0,8,0,214,224,,,0
,project.acs.zipcodes.csv,51243,14.2,92.6,32432,15,0,0,0,35,8,915,973,,,2.4
,project.acs.zipcodes.csv,51244,0,95.9,30000,0,0,0,0,0,0,67,67,,,0
,project.acs.zipcodes.csv,51245,18.4,88.7,31528,7,10,0,0,5,93,1124,1239,,,1.8
,project.acs.zipcodes.csv,51246,25.6,91.9,31431,2,4,0,8,9,1,3361,3385,,,1.4
,project.acs.zipcodes.csv,51247,19.7,89.4,26852,32,23,0,17,16,23,5112,5223,,,2.5
,project.acs.zipcodes.csv,51248,15.5,89.7,30975,0,10,0,0,18,33,1721,1782,,,2.7
,project.acs.zipcodes.csv,51249,19.1,86.6,26910,21,6,0,0,36,111,3123,3297,,,2.3
,project.acs.zipcodes.csv,51250,35.8,87.7,25588,59,45,0,29,70,530,7658,8391,,,0.4
,project.acs.zipcodes.csv,51301,21,93.2,30168,7,73,0,4,356,192,12146,12778,,,3.5
,project.acs.zipcodes.csv,51331,22.3,96.7,24632,0,17,0,4,28,8,966,1023,,,9.8
,project.acs.zipcodes.csv,51333,12.7,93.1,26354,0,0,0,0,0,0,497,497,,,1.8
,project.acs.zipcodes.csv,51334,19.3,89.3,26490,30,120,11,13,68,44,6911,7197,,,5.5
,project.acs.zipcodes.csv,51338,19.7,92.8,32401,0,0,0,0,2,1,971,974,,,3.4
,project.acs.zipcodes.csv,51341,0,74.2,,0,0,0,0,2,0,33,35,,,10
,project.acs.zipcodes.csv,51342,23.8,91.4,31729,0,12,0,0,0,4,1184,1200,,,1.6
,project.acs.zipcodes.csv,51343,32.2,94.3,24399,0,0,0,0,0,0,333,333,,,0.8
,project.acs.zipcodes.csv,51345,4,86.8,29286,4,1,0,0,8,44,362,419,,,3
,project.acs.zipcodes.csv,51346,13.5,89.9,31224,21,12,0,13,45,24,2237,2352,,,1.8
,project.acs.zipcodes.csv,51347,22.3,95.3,31536,2,0,0,0,12,1,1428,1443,,,5.2
,project.acs.zipcodes.csv,51350,13.2,88.8,36532,0,7,0,4,0,0,610,621,,,4.4
,project.acs.zipcodes.csv,51351,23,93.3,30515,0,17,0,15,35,36,4478,4581,,,2.4
,project.acs.zipcodes.csv,51354,11.4,88.3,21520,0,6,0,0,4,0,1018,1028,,,3.2
,project.acs.zipcodes.csv,51355,48.6,99.2,27333,23,0,0,0,16,0,804,843,,,5.5
,project.acs.zipcodes.csv,51357,14.8,94.9,31563,0,0,7,1,11,0,570,589,,,5.5
,project.acs.zipcodes.csv,51358,23.6,91.8,29044,7,0,6,0,17,0,1073,1103,,,1.7
,project.acs.zipcodes.csv,51360,33.2,96.7,33635,25,26,16,18,97,12,8152,8346,,,2.5
,project.acs.zipcodes.csv,51363,3.1,87.6,27361,0,0,0,1,2,0,165,168,,,4.2
,project.acs.zipcodes.csv,51364,17.8,92.3,26188,1,2,0,4,6,0,640,653,,,3.9
,project.acs.zipcodes.csv,51365,17.7,94.7,27667,0,21,0,33,1,11,316,382,,,1.9
,project.acs.zipcodes.csv,51366,27.5,91.8,25417,0,0,0,3,0,16,324,343,,,1.7
,project.acs.zipcodes.csv,51401,23.5,92.4,31936,0,269,0,0,157,70,11404,11900,,,1.5
,project.acs.zipcodes.csv,51430,16.1,95.3,30777,0,3,0,0,16,0,830,849,,,2.7
,project.acs.zipcodes.csv,51431,20.4,96.3,30195,0,0,0,0,7,0,434,441,,,0
,project.acs.zipcodes.csv,51433,12.3,90.3,22763,0,0,0,0,0,0,520,520,,,4.5
,project.acs.zipcodes.csv,51436,17.2,95.9,30116,0,0,0,0,0,0,790,790,,,0
,project.acs.zipcodes.csv,51439,13.5,88.4,29554,1,0,3,0,3,0,1088,1095,,,2.3
